"Growth","Season","Model","Morph","Yr","Seas","SubSeas","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"growth1","twoseas","3.30.24.1",1,1996,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4727,71.9876,72.432,72.8155,73.1466,73.4323,73.679,73.8918,74.0755,74.2341,74.3709,74.4891,74.591,74.679,74.7549,74.8205,74.8771,74.9259,74.968,75.0044,75.0358,75.0629,75.104
"growth1","twoseas","3.30.24.1",1,1996,1,2,23.597,30.6711,36.7767,42.0464,46.5947,50.5202,53.9084,56.8327,59.3567,61.5351,63.4152,65.038,66.4386,67.6475,68.6908,69.5914,70.3686,71.0394,71.6098,72.1061,72.5345,72.9042,73.2233,73.4987,73.7364,73.9416,74.1186,74.2715,74.4034,74.5172,74.6155,74.7003,74.7735,74.8367,74.8912,74.9383,74.9789,75.0139,75.0442,75.0703,75.1099
"growth1","twoseas","3.30.24.1",1,1996,2,1,25.4644,28.999,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7421,72.2204,72.6333,72.9896,73.2972,73.5627,73.7918,73.9895,74.1602,74.3075,74.4346,74.5444,74.6391,74.7208,74.7914,74.8523,74.9048,74.9502,74.9894,75.0231,75.0523,75.0775,75.1157
"growth1","twoseas","3.30.24.1",1,1996,2,2,27.2642,30.6711,39.5085,44.4042,48.6297,52.2767,55.4243,58.1411,60.4859,62.5097,64.2565,65.7641,67.0653,68.1883,69.1577,69.9943,70.7163,71.3396,71.8695,72.3306,72.7285,73.072,73.3684,73.6243,73.8451,74.0357,74.2002,74.3422,74.4648,74.5705,74.6618,74.7406,74.8086,74.8673,74.918,74.9617,74.9994,75.032,75.0601,75.0844,75.1212
"growth1","twoseas","3.30.24.1",1,1997,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,71.9923,72.4367,72.8203,73.1514,73.4371,73.6837,73.8966,74.0803,74.2389,74.3757,74.4938,74.5958,74.6838,74.7597,74.8253,74.8818,74.9307,74.9728,75.0092,75.0406,75.0677,75.1088
"growth1","twoseas","3.30.24.1",1,1997,1,2,23.597,30.6711,36.7767,42.0464,46.5947,50.5202,53.9084,56.8327,59.3567,61.5351,63.4152,65.038,66.4386,67.6475,68.6908,69.5914,70.3686,71.0394,71.6184,72.1107,72.5391,72.9088,73.2279,73.5033,73.741,73.9462,74.1232,74.2761,74.408,74.5218,74.6201,74.7049,74.7781,74.8413,74.8958,74.9429,74.9835,75.0185,75.0488,75.0749,75.1145
"growth1","twoseas","3.30.24.1",1,1997,2,1,25.4644,28.999,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.2248,72.6377,72.9941,73.3016,73.5671,73.7962,73.9939,74.1646,74.3119,74.4391,74.5488,74.6435,74.7253,74.7958,74.8567,74.9093,74.9546,74.9938,75.0276,75.0567,75.0819,75.1201
"growth1","twoseas","3.30.24.1",1,1997,2,2,27.2642,30.6711,39.5085,44.4042,48.6297,52.2767,55.4243,58.1411,60.4859,62.5097,64.2565,65.7641,67.0653,68.1883,69.1577,69.9943,70.7163,71.3396,71.8775,72.3348,72.7328,73.0763,73.3727,73.6286,73.8494,74.04,74.2045,74.3465,74.469,74.5748,74.6661,74.7449,74.8129,74.8716,74.9223,74.966,75.0037,75.0363,75.0644,75.0886,75.1255
"growth1","twoseas","3.30.24.1",1,1998,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,72,72.4409,72.8244,73.1555,73.4412,73.6878,73.9007,74.0844,74.243,74.3798,74.4979,74.5999,74.6879,74.7638,74.8294,74.8859,74.9348,74.9769,75.0133,75.0447,75.0718,75.1129
"growth1","twoseas","3.30.24.1",1,1998,1,2,23.597,30.6711,36.7767,42.0464,46.5947,50.5202,53.9084,56.8327,59.3567,61.5351,63.4152,65.038,66.4386,67.6475,68.6908,69.5914,70.3686,71.0394,71.6184,72.1181,72.543,72.9128,73.2319,73.5073,73.745,73.9501,74.1272,74.28,74.4119,74.5258,74.624,74.7089,74.7821,74.8452,74.8998,74.9468,74.9874,75.0225,75.0528,75.0789,75.1185
"growth1","twoseas","3.30.24.1",1,1998,2,1,25.4644,28.999,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.232,72.6415,72.9979,73.3055,73.5709,73.8,73.9978,74.1684,74.3158,74.4429,74.5526,74.6473,74.7291,74.7996,74.8605,74.9131,74.9585,74.9976,75.0314,75.0606,75.0857,75.1239
"growth1","twoseas","3.30.24.1",1,1998,2,2,27.2642,30.6711,39.5085,44.4042,48.6297,52.2767,55.4243,58.1411,60.4859,62.5097,64.2565,65.7641,67.0653,68.1883,69.1577,69.9943,70.7163,71.3396,71.8775,72.3417,72.7365,73.0799,73.3764,73.6323,73.8531,74.0437,74.2082,74.3502,74.4727,74.5785,74.6698,74.7486,74.8166,74.8753,74.9259,74.9697,75.0074,75.04,75.0681,75.0923,75.1291
"growth1","twoseas","3.30.24.1",1,1999,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,72,72.4475,72.828,73.159,73.4448,73.6914,73.9042,74.088,74.2465,74.3834,74.5015,74.6034,74.6914,74.7674,74.8329,74.8895,74.9383,74.9805,75.0168,75.0482,75.0753,75.1164
"growth1","twoseas","3.30.24.1",1,1999,1,2,23.597,30.6711,36.7767,42.0464,46.5947,50.5202,53.9084,56.8327,59.3567,61.5351,63.4152,65.038,66.4386,67.6475,68.6908,69.5914,70.3686,71.0394,71.6184,72.1181,72.5494,72.9162,73.2353,73.5107,73.7484,73.9535,74.1306,74.2835,74.4154,74.5292,74.6275,74.7123,74.7855,74.8487,74.9032,74.9503,74.9909,75.0259,75.0562,75.0823,75.1219
"growth1","twoseas","3.30.24.1",1,1999,2,1,25.4644,28.999,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.232,72.6477,73.0012,73.3088,73.5742,73.8033,74.0011,74.1717,74.3191,74.4462,74.5559,74.6506,74.7324,74.8029,74.8638,74.9164,74.9618,75.0009,75.0347,75.0639,75.089,75.1272
"growth1","twoseas","3.30.24.1",1,1999,2,2,27.2642,30.6711,39.5085,44.4042,48.6297,52.2767,55.4243,58.1411,60.4859,62.5097,64.2565,65.7641,67.0653,68.1883,69.1577,69.9943,70.7163,71.3396,71.8775,72.3417,72.7424,73.0831,73.3796,73.6354,73.8563,74.0469,74.2114,74.3534,74.4759,74.5817,74.673,74.7518,74.8198,74.8785,74.9291,74.9728,75.0106,75.0431,75.0713,75.0955,75.1323
"growth1","twoseas","3.30.24.1",1,2000,1,1,21.6597,28.999,35.3335,40.8008,45.5196,49.5924,53.1075,56.1415,58.7601,61.0202,62.9708,64.6544,66.1076,67.3617,68.4442,69.3785,70.1849,70.8808,71.4815,72,72.4475,72.8337,73.1621,73.4478,73.6945,73.9073,74.091,74.2496,74.3864,74.5046,74.6065,74.6945,74.7704,74.836,74.8926,74.9414,74.9835,75.0199,75.0513,75.0784,75.1195
"growth1","twoseas","3.30.24.1",1,2000,1,2,23.597,30.6711,36.7767,42.0464,46.5947,50.5202,53.9084,56.8327,59.3567,61.5351,63.4152,65.038,66.4386,67.6475,68.6908,69.5914,70.3686,71.0394,71.6184,72.1181,72.5494,72.9217,73.2382,73.5136,73.7513,73.9565,74.1336,74.2864,74.4183,74.5322,74.6304,74.7152,74.7884,74.8516,74.9061,74.9532,74.9938,75.0289,75.0591,75.0853,75.1249
"growth1","twoseas","3.30.24.1",1,2000,2,1,25.4644,28.999,38.1677,43.247,47.6309,51.4146,54.6803,57.4989,59.9317,62.0314,63.8436,65.4077,66.7577,67.9229,68.9285,69.7965,70.5457,71.1922,71.7503,72.232,72.6477,73.0065,73.3116,73.5771,73.8062,74.0039,74.1746,74.3219,74.449,74.5588,74.6535,74.7352,74.8058,74.8667,74.9192,74.9646,75.0038,75.0375,75.0667,75.0919,75.1301
"growth1","twoseas","3.30.24.1",1,2000,2,2,27.2642,30.6711,39.5085,44.4042,48.6297,52.2767,55.4243,58.1411,60.4859,62.5097,64.2565,65.7641,67.0653,68.1883,69.1577,69.9943,70.7163,71.3396,71.8775,72.3417,72.7424,73.0882,73.3823,73.6382,73.859,74.0496,74.2141,74.3561,74.4787,74.5844,74.6757,74.7545,74.8225,74.8812,74.9319,74.9756,75.0133,75.0459,75.074,75.0983,75.135
"growth1","twoseas","test",1,1971,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1971,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1971,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1971,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1972,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1972,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1972,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1972,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1973,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1973,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1973,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1973,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1974,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1974,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1974,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1974,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1975,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1975,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1975,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1975,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1976,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1976,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1976,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1976,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1977,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1977,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1977,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1977,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1978,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1978,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1978,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1978,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1979,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1979,1,2,23.5838,30.6094,36.6731,41.9067,46.4238,50.3225,53.6875,56.5917,59.0984,61.2619,63.1292,64.7408,66.1318,67.3324,68.3686,69.263,70.0349,70.7011,71.2761,71.7724,72.2008,72.5705,72.8896,73.165,73.4027,73.6078,73.7849,73.9377,74.0697,74.1835,74.2818,74.3666,74.4398,74.503,74.5575,74.6045,74.6452,74.6802,74.7105,74.7366,74.8395
"growth1","twoseas","test",1,1979,2,1,25.4383,32.21,38.0546,43.0991,47.453,51.2107,54.4541,57.2534,59.6695,61.7548,63.5546,65.108,66.4487,67.6059,68.6047,69.4667,70.2107,70.8529,71.4071,71.8855,72.2984,72.6547,72.9623,73.2277,73.4568,73.6546,73.8253,73.9726,74.0997,74.2094,74.3042,74.3859,74.4565,74.5173,74.5699,74.6153,74.6544,74.6882,74.7174,74.7425,74.8417
"growth1","twoseas","test",1,1979,2,2,27.2258,33.7528,39.3862,44.2484,48.4449,52.0669,55.193,57.8912,60.2199,62.2299,63.9646,65.4619,66.7542,67.8696,68.8322,69.6631,70.3802,70.9992,71.5334,71.9945,72.3924,72.7359,73.0323,73.2882,73.509,73.6996,73.8641,74.0061,74.1287,74.2344,74.3257,74.4045,74.4725,74.5312,74.5819,74.6256,74.6633,74.6959,74.724,74.7483,74.8439
"growth1","twoseas","test",1,1980,1,1,21.6597,28.9487,35.2398,40.6697,45.3561,49.401,52.8921,55.9052,58.5059,60.7505,62.6878,64.3599,65.803,67.0486,68.1237,69.0516,69.8524,70.5436,71.1402,71.6551,72.0995,72.4831,72.8141,73.0999,73.3465,73.5593,73.7431,73.9016,74.0385,74.1566,74.2585,74.3465,74.4225,74.488,74.5446,74.5934,74.6356,74.6719,74.7033,74.7304,74.8372
"growth1","twoseas","test",1,1980,1,2,23.597,30.6226,36.6864,41.92,46.4371,50.3358,53.7007,56.605,59.1117,61.2751,63.1424,64.7541,66.1451,67.3457,68.3819,69.2762,70.0481,70.7144,71.2894,71.7857,72.214,72.5837,72.9028,73.1782,73.416,73.6211,73.7982,73.951,74.0829,74.1968,74.295,74.3798,74.453,74.5162,74.5708,74.6178,74.6584,74.6935,74.7238,74.7499,74.8528
"growth1","twoseas","test",1,1980,2,1,25.4644,32.2361,38.0807,43.1252,47.479,51.2368,54.4802,57.2795,59.6955,61.7808,63.5806,65.1341,66.4748,67.632,68.6308,69.4928,70.2368,70.8789,71.4332,71.9115,72.3244,72.6808,72.9883,73.2538,73.4829,73.6806,73.8513,73.9986,74.1258,74.2355,74.3302,74.412,74.4825,74.5434,74.596,74.6413,74.6805,74.7143,74.7434,74.7686,74.8678
"growth1","twoseas","test",1,1980,2,2,27.2642,33.7912,39.4246,44.2868,48.4833,52.1053,55.2314,57.9296,60.2583,62.2683,64.003,65.5003,66.7926,67.908,68.8706,69.7015,70.4186,71.0376,71.5718,72.0329,72.4308,72.7743,73.0707,73.3266,73.5474,73.738,73.9025,74.0445,74.1671,74.2728,74.3641,74.4429,74.5109,74.5696,74.6203,74.664,74.7017,74.7343,74.7624,74.7867,74.8823
"growth1","twoseas","test",1,1981,1,1,21.6597,28.999,35.2901,40.7199,45.4064,49.4513,52.9424,55.9555,58.5562,60.8008,62.7381,64.4101,65.8533,67.0989,68.174,69.1018,69.9027,70.5939,71.1905,71.7054,72.1498,72.5334,72.8644,73.1502,73.3968,73.6096,73.7933,73.9519,74.0888,74.2069,74.3088,74.3968,74.4728,74.5383,74.5949,74.6437,74.6858,74.7222,74.7536,74.7807,74.8502
